9.090000000000000857e-03,3.689781718046614540e-21
9.350000000000000672e-03,2.844491808155423110e-19
9.609999999999998752e-03,1.730807564373089143e-17
9.770000000000000906e-03,1.944159135791456287e-16
9.960000000000000103e-03,3.104902566634544208e-15
1.020000000000000073e-02,8.861518659798605152e-14
1.038000000000000034e-02,9.876974896379812616e-13
1.055999999999999994e-02,1.013411709079095460e-11
1.077000000000000006e-02,1.388173037908576828e-10
1.104000000000000120e-02,3.466160251328264324e-09
1.140000000000000041e-02,1.992085712657952061e-07
1.178000000000000054e-02,1.093803071234866730e-05
1.213000000000000016e-02,3.499658247426146304e-04
1.247999999999999977e-02,9.204268040637396051e-03
1.270999999999999908e-02,7.147603063242438659e-02
1.284000000000000072e-02,2.203276586160223816e-01
1.305000000000000084e-02,1.294443493699988457e+00
1.324000000000000003e-02,6.118522226512556728e+00
1.339000000000000086e-02,2.020918946200539779e+01
1.366000000000000027e-02,1.624001371093110890e+02
1.398000000000000111e-02,1.727929026617758382e+03
1.433000000000000072e-02,2.031033309535354783e+04
1.471999999999999871e-02,2.752156069634680753e+05
1.510000000000000057e-02,3.060486226581905968e+06
1.551999999999999907e-02,3.817715134194997698e+07
1.588000000000000175e-02,2.982661620411291122e+08
1.619999999999999912e-02,1.716030831282445431e+09
1.660000000000000017e-02,1.389189977680825615e+10
1.703000000000000000e-02,1.177558829077156982e+11
1.734000000000000125e-02,5.143623940848101196e+11
1.768000000000000127e-02,2.439990255146479492e+12
1.801999999999999783e-02,1.090630578065369336e+13
1.816999999999999865e-02,2.073651460790710547e+13
1.860999999999999807e-02,1.285353248535814688e+14
1.909999999999999892e-02,8.867969647153861250e+14
1.939000000000000098e-02,2.654738025052159000e+15
1.984000000000000000e-02,1.364624301982487200e+16
2.018000000000000002e-02,4.475947945978984800e+16
2.050000000000000086e-02,1.319951932387188480e+17
2.104999999999999927e-02,7.833662936394352640e+17
2.162000000000000033e-02,4.501572435440194560e+18
2.197999999999999954e-02,1.295341989898763674e+19
2.230000000000000038e-02,3.219346575803978547e+19
2.268000000000000224e-02,9.174152266582038938e+19
2.299999999999999961e-02,6.933853090713295000e+14
2.340000000000000066e-02,1.668588796307433250e+15
2.400000000000000050e-02,5.347115982074582000e+15
2.464999999999999830e-02,1.756796955752576000e+16
2.524000000000000202e-02,4.933557683093963200e+16
2.568000000000000144e-02,1.032993183493682080e+17
2.599999999999999881e-02,1.755623287615427840e+17
2.639999999999999986e-02,3.333513020235574400e+17
2.684999999999999887e-02,6.663568445245502720e+17
2.734999999999999931e-02,1.402101523589191680e+18
2.784999999999999976e-02,2.906965409364006912e+18
2.840000000000000163e-02,6.290941373898038272e+18
2.900000000000000147e-02,1.413077294731088077e+19
2.960000000000000131e-02,3.063626775878557286e+19
3.009999999999999828e-02,5.758821057870243430e+19
3.080000000000000099e-02,1.345772631404455363e+20
3.180000000000000188e-02,4.296194868235989811e+20
3.280000000000000276e-02,1.274048467467602493e+21
3.379999999999999671e-02,3.610582448583866319e+21
3.479999999999999760e-02,9.663764500129830142e+21
3.570000000000000256e-02,2.284813620699413348e+22
3.660000000000000059e-02,5.147302870024178998e+22
3.749999999999999861e-02,1.106207582936786451e+23
3.849999999999999950e-02,2.505658243639657481e+23
3.950000000000000039e-02,5.447448456404396556e+23
4.050000000000000128e-02,1.143168558059107765e+24
4.139999999999999930e-02,2.172956227750687622e+24
4.220000000000000140e-02,3.746123770628404528e+24
4.299999999999999656e-02,6.315404159219419310e+24
4.410000000000000031e-02,1.274821341694512017e+25
4.510000000000000120e-02,2.333547767385047282e+25
4.599999999999999922e-02,3.932880572402862967e+25
4.700000000000000011e-02,6.870680792061190589e+25
4.800000000000000100e-02,1.171612961688777141e+26
4.900000000000000189e-02,1.959798473088913557e+26
5.000000000000000278e-02,3.206187375151076187e+26
5.059999999999999915e-02,6.357524608186240886e+28
5.120000000000000245e-02,3.296103993413597061e+29
5.199999999999999761e-02,4.327374241653143543e+29
5.299999999999999850e-02,6.459949585647423612e+29
5.399999999999999939e-02,7.628695734298244502e+29
5.500000000000000028e-02,1.235399970523213854e+30
5.600000000000000117e-02,1.597551365816781604e+30
5.700000000000000205e-02,2.164007157754896976e+30
5.800000000000000294e-02,2.311601010700182927e+30
5.899999999999999689e-02,3.373877154395732929e+30
5.999999999999999778e-02,4.506663116300098864e+30
6.099999999999999867e-02,5.861817914403350720e+30
6.199999999999999956e-02,7.119399135958912582e+30
6.300000000000000044e-02,8.845394780609664784e+30
6.400000000000000133e-02,1.029457343725558972e+31
6.500000000000000222e-02,1.278509842068445259e+31
6.579999999999999738e-02,1.522943878525669248e+31
6.650000000000000355e-02,1.683911087675895172e+31
6.750000000000000444e-02,1.959313931197430365e+31
6.850000000000000533e-02,2.322831614985007844e+31
6.950000000000000622e-02,2.848599048435576016e+31
7.049999999999999323e-02,3.299987506943855928e+31
7.159999999999999698e-02,3.906359979542341944e+31
7.259999999999999787e-02,4.494362930654814648e+31
7.349999999999999589e-02,5.063704438746653169e+31
7.449999999999999678e-02,5.989156719884902608e+31
7.549999999999999767e-02,6.922257584510193329e+31
7.649999999999999856e-02,7.919014093279342355e+31
7.749999999999999944e-02,9.108023664192022229e+31
7.850000000000000033e-02,1.035414457271420521e+32
7.950000000000000122e-02,1.151484612956667041e+32
8.050000000000000211e-02,1.293614388685672496e+32
8.150000000000000300e-02,1.428726203226401536e+32
8.250000000000000389e-02,1.625145129236957973e+32
8.350000000000000477e-02,1.712312420915210538e+32
8.450000000000000566e-02,1.955225833312989717e+32
8.550000000000000655e-02,2.168307018391912115e+32
8.649999999999999356e-02,2.412928889607069186e+32
8.749999999999999445e-02,2.689439599280489831e+32
8.849999999999999534e-02,3.013455753114721233e+32
8.949999999999999623e-02,3.303222571819340692e+32
9.049999999999999711e-02,3.459210365284742298e+32
9.149999999999999800e-02,7.876811092731008637e+32
9.249999999999999889e-02,3.857453551295291029e+33
9.349999999999999978e-02,1.227077813987021353e+34
9.450000000000000067e-02,5.146658010568599668e+34
9.550000000000000155e-02,1.245706954214889869e+35
9.650000000000000244e-02,1.689826087951187707e+35
9.750000000000000333e-02,2.371234358944861720e+34
9.850000000000000422e-02,1.956199702694884078e+35
9.950000000000000511e-02,1.948610939194442740e+35
1.005000000000000060e-01,2.849532240226581526e+35
1.015000000000000069e-01,2.525317484036828478e+35
1.024999999999999939e-01,4.170779873523587516e+34
1.034999999999999948e-01,1.373895203506201781e+35
1.044999999999999957e-01,3.551010116725521597e+35
1.054999999999999966e-01,3.635297674248711301e+35
