9.090000000000000857e-03,1.196399732057599976e-55
9.350000000000000672e-03,1.196399732057599976e-55
9.609999999999998752e-03,1.196399732057599976e-55
9.770000000000000906e-03,1.196399732057599976e-55
9.960000000000000103e-03,1.196399732057599976e-55
1.020000000000000073e-02,1.196399732057599976e-55
1.038000000000000034e-02,1.196399732057599976e-55
1.055999999999999994e-02,1.196399732057599976e-55
1.077000000000000006e-02,1.196399732057599976e-55
1.104000000000000120e-02,1.196399732057599976e-55
1.140000000000000041e-02,1.196399732057599976e-55
1.178000000000000054e-02,1.196399732057599976e-55
1.213000000000000016e-02,1.196399732057599976e-55
1.247999999999999977e-02,1.196399732057599976e-55
1.270999999999999908e-02,1.196399732057599976e-55
1.284000000000000072e-02,1.196399732057599976e-55
1.305000000000000084e-02,1.196399732057599976e-55
1.324000000000000003e-02,1.196399732057599976e-55
1.339000000000000086e-02,1.196399732057599976e-55
1.366000000000000027e-02,1.196399732057599976e-55
1.398000000000000111e-02,1.196399732057599976e-55
1.433000000000000072e-02,1.196399732057599976e-55
1.471999999999999871e-02,1.196399732057599976e-55
1.510000000000000057e-02,1.196399732057599976e-55
1.551999999999999907e-02,1.196399732057599976e-55
1.588000000000000175e-02,1.196399732057599976e-55
1.619999999999999912e-02,1.196399732057599976e-55
1.660000000000000017e-02,1.196399732057599976e-55
1.703000000000000000e-02,1.196399732057599976e-55
1.734000000000000125e-02,1.196399732057599976e-55
1.768000000000000127e-02,1.196399732057599976e-55
1.801999999999999783e-02,1.196399732057599976e-55
1.816999999999999865e-02,1.196399732057599976e-55
1.860999999999999807e-02,1.196399732057599976e-55
1.909999999999999892e-02,1.196399732057599976e-55
1.939000000000000098e-02,1.196399732057599976e-55
1.984000000000000000e-02,1.196399732057599976e-55
2.018000000000000002e-02,1.196399732057599976e-55
2.050000000000000086e-02,1.196399732057599976e-55
2.104999999999999927e-02,1.196399732057599976e-55
2.162000000000000033e-02,1.196399732057599976e-55
2.197999999999999954e-02,1.196399732057599976e-55
2.230000000000000038e-02,1.196399732057599976e-55
